item_#,strUC,common_name,scientific_name,doi,url,editors,reviewer,start_date,end_date,publication_date
59f5e2abe4b063d5d307dfe5,bRHWOx,Red-headed Woodpecker,Melanerpes erythrocephalus,doi:10.5066/F7VH5MX0,https://www.sciencebase.gov/catalog/item/59f5e2abe4b063d5d307dfe5,['Adam Radel'],Steve Williams,2008,2013,2017
59f5ec58e4b063d5d307e649,bRLHAx,Rough-legged Hawk,Buteo lagopus,doi:10.5066/F7000175,https://www.sciencebase.gov/catalog/item/59f5ec58e4b063d5d307e649,['Adam Radel'],Jeff Lonneker,2008,2013,2017
59f5e20be4b063d5d307dc49,bRNDUx,Ring-necked Duck,Aythya collaris,doi:10.5066/F7KP8198,https://www.sciencebase.gov/catalog/item/59f5e20be4b063d5d307dc49,['Adam Radel'],Jeff Lonneker,2008,2013,2017
59f5ebc1e4b063d5d307e135,bRNEPx,Ring-necked Pheasant,Phasianus colchicus,doi:10.5066/F7V69HQG,https://www.sciencebase.gov/catalog/item/59f5ebc1e4b063d5d307e135,"['Jeff Lonneker', 'Nathan Tarr']",Matt Rubino,2008,2013,2017
59f5ec09e4b063d5d307e38b,bRNGRx,Red-necked Grebe,Podiceps grisegena,doi:10.5066/F77943PM,https://www.sciencebase.gov/catalog/item/59f5ec09e4b063d5d307e38b,['Adam Radel'],Steve Williams,2008,2013,2017
59f5e248e4b063d5d307ddb3,bRNSAx,Red-naped Sapsucker,Sphyrapicus nuchalis,doi:10.5066/F70R9NGR,https://www.sciencebase.gov/catalog/item/59f5e248e4b063d5d307ddb3,['Adam Radel'],Jeff Lonneker,2008,2013,2017
59f5e236e4b063d5d307dd47,bROGOx,Ross's Goose,Chen rossii,doi:10.5066/F7V98763,https://www.sciencebase.gov/catalog/item/59f5e236e4b063d5d307dd47,['Adam Radel'],Steve Williams,2008,2013,2017
59f5e290e4b063d5d307df5b,bROPIx,Rock Pigeon,Columba livia,doi:10.5066/F77943Q2,https://www.sciencebase.gov/catalog/item/59f5e290e4b063d5d307df5b,"['Jeff Lonneker', 'Nathan Tarr']",Matt Rubino,2008,2013,2017
59f5ebc0e4b063d5d307e133,bROSAx,Rock Sandpiper,Calidris ptilocnemis,doi:10.5066/F7WS8S96,https://www.sciencebase.gov/catalog/item/59f5ebc0e4b063d5d307e133,"['Robert Adair', 'Thomas Laxson']",Jeff Lonneker,2008,2013,2017
59f5e1dae4b063d5d307db3b,bROSPx,Roseate Spoonbill,Platalea ajaja,doi:10.5066/F7G15ZV0,https://www.sciencebase.gov/catalog/item/59f5e1dae4b063d5d307db3b,['Nathan Tarr'],Rob Adair,2008,2013,2017
59f5ec17e4b063d5d307e413,bROSTx,Roseate Tern,Sterna dougallii,doi:10.5066/F7S181K5,https://www.sciencebase.gov/catalog/item/59f5ec17e4b063d5d307e413,['Nathan Tarr'],Steve Williams,2008,2013,2017
59f5ec5ae4b063d5d307e667,bROWRx,Rock Wren,Salpinctes obsoletus,doi:10.5066/F7BR8RCC,https://www.sciencebase.gov/catalog/item/59f5ec5ae4b063d5d307e667,"['Nathan Tarr', 'Robert Adair']",Matt Rubino,2008,2013,2017
59f5e1d9e4b063d5d307db33,bROYTx,Royal Tern,Thalasseus maximus,doi:10.5066/F7XK8DPT,https://www.sciencebase.gov/catalog/item/59f5e1d9e4b063d5d307db33,['Nathan Tarr'],Steve Williams,2008,2013,2017
59f5ebafe4b063d5d307e0a3,bRSHAx,Red-shouldered Hawk,Buteo lineatus,doi:10.5066/F7ZP458C,https://www.sciencebase.gov/catalog/item/59f5ebafe4b063d5d307e0a3,"['Jeff Lonneker', 'Nathan Tarr']",Jeff Lonneker,2008,2013,2017
59f5e262e4b063d5d307de55,bRTBEx,Rose-throated Becard,Pachyramphus aglaiae,doi:10.5066/F77080MW,https://www.sciencebase.gov/catalog/item/59f5e262e4b063d5d307de55,['Robert Adair'],Jeff Lonneker,2008,2013,2017
59f5ebd0e4b063d5d307e1a5,bRTHAx,Red-tailed Hawk,Buteo jamaicensis,doi:10.5066/F70K27J9,https://www.sciencebase.gov/catalog/item/59f5ebd0e4b063d5d307e1a5,"['Jeff Lonneker', 'Nathan Tarr']",Matt Rubino,2008,2013,2017
59f5ec1ce4b063d5d307e441,bRTHUx,Ruby-throated Hummingbird,Archilochus colubris,doi:10.5066/F7XG9Q8H,https://www.sciencebase.gov/catalog/item/59f5ec1ce4b063d5d307e441,['Nathan Tarr'],Steve Williams,2008,2013,2017
59f5ec5ae4b063d5d307e661,bRTLOx,Red-throated Loon,Gavia stellata,doi:10.5066/F7SB44W1,https://www.sciencebase.gov/catalog/item/59f5ec5ae4b063d5d307e661,['Nathan Tarr'],Rob Adair,2008,2013,2017
59f5e245e4b063d5d307dd9f,bRUBLx,Rusty Blackbird,Euphagus carolinus,doi:10.5066/F73777W5,https://www.sciencebase.gov/catalog/item/59f5e245e4b063d5d307dd9f,['Nathan Tarr'],Jeff Lonneker,2008,2013,2017
59f5e295e4b063d5d307df73,bRUDUx,Ruddy Duck,Oxyura jamaicensis,doi:10.5066/F7445KKS,https://www.sciencebase.gov/catalog/item/59f5e295e4b063d5d307df73,['Adam Radel'],Steve Williams,2008,2013,2017
59f5ebe4e4b063d5d307e23f,bRUGRx,Ruffed Grouse,Bonasa umbellus,doi:10.5066/F7QN65ZK,https://www.sciencebase.gov/catalog/item/59f5ebe4e4b063d5d307e23f,"['Jeff Lonneker', 'Nathan Tarr', 'Robert Adair']",Matt Rubino,2008,2013,2017
59f5ebe8e4b063d5d307e267,bRUHUx,Rufous Hummingbird,Selasphorus rufus,doi:10.5066/F7J965G9,https://www.sciencebase.gov/catalog/item/59f5ebe8e4b063d5d307e267,"['Matthew Rubino', 'Robert Adair']",Nathan Tarr,2008,2013,2017
59f5e245e4b063d5d307dda1,bRUTUx,Ruddy Turnstone,Arenaria interpres,doi:10.5066/F70C4TV2,https://www.sciencebase.gov/catalog/item/59f5e245e4b063d5d307dda1,"['Jeff Lonneker', 'Nathan Tarr']",Matt Rubino,2008,2013,2017
59f5ec5ae4b063d5d307e663,bRWBLx,Red-winged Blackbird,Agelaius phoeniceus,doi:10.5066/F7HT2NC3,https://www.sciencebase.gov/catalog/item/59f5ec5ae4b063d5d307e663,"['Nathan Tarr', 'Robert Adair']",Matt Rubino,2008,2013,2017
59f5ebd6e4b063d5d307e1d7,bRWSPx,Rufous-winged Sparrow,Aimophila carpalis,doi:10.5066/F7D21WNP,https://www.sciencebase.gov/catalog/item/59f5ebd6e4b063d5d307e1d7,['Adam Radel'],Jeff Lonneker,2008,2013,2017
59f5ebb1e4b063d5d307e0af,bSACRx,Sandhill Crane,Grus canadensis,doi:10.5066/F7M044K0,https://www.sciencebase.gov/catalog/item/59f5ebb1e4b063d5d307e0af,"['Robert Adair', 'Thomas Laxson']",Steve Williams,2008,2013,2017
59f5ec6ee4b063d5d307e705,bSAGSa,Saltbush Sparrow,Amphispiza belli canescens,doi:10.5066/F78914WW,https://www.sciencebase.gov/catalog/item/59f5ec6ee4b063d5d307e705,['Adam Radel'],Nathan Tarr,2008,2013,2017
59f5e296e4b063d5d307df75,bSAGSb,Bell's Sage Sparrow,Amphispiza belli belli,doi:10.5066/F7VT1R21,https://www.sciencebase.gov/catalog/item/59f5e296e4b063d5d307df75,['Adam Radel'],Matt Rubino,2008,2013,2017
59f5e1b5e4b063d5d307da7b,bSAGSc,San Clemente Sage Sparrow,Amphispiza belli clementeae,doi:10.5066/F7V123TG,https://www.sciencebase.gov/catalog/item/59f5e1b5e4b063d5d307da7b,['Adam Radel'],Matt Rubino,2008,2013,2017
59f5e1f0e4b063d5d307dbad,bSAGSn,Great Basin Sage Sparrow,Amphispiza belli nevadensis,doi:10.5066/F7G73CWQ,https://www.sciencebase.gov/catalog/item/59f5e1f0e4b063d5d307dbad,['Adam Radel'],Matt Rubino,2008,2013,2017
59f5ec3ae4b063d5d307e52f,bSAGSx,Sage Sparrow,Amphispiza belli,doi:10.5066/F7MK6BW4,https://www.sciencebase.gov/catalog/item/59f5ec3ae4b063d5d307e52f,"['Nathan Tarr', 'Robert Adair', 'Thomas Laxson']",Jeff Lonneker,2008,2013,2017
59f5ec7de4b063d5d307e78d,bSANDx,Sanderling,Calidris alba,doi:10.5066/F7X63M13,https://www.sciencebase.gov/catalog/item/59f5ec7de4b063d5d307e78d,['Robert Adair'],Steve Williams,2008,2013,2017
59f5ebd9e4b063d5d307e1e7,bSAPHx,Say's Phoebe,Sayornis saya,doi:10.5066/F7DF6QB8,https://www.sciencebase.gov/catalog/item/59f5ebd9e4b063d5d307e1e7,"['Matthew Rubino', 'Robert Adair']",Steve Williams,2008,2014,2017
59f5ec7de4b063d5d307e78f,bSATEx,Sandwich Tern,Thalasseus sandvicensis,doi:10.5066/F7H994CC,https://www.sciencebase.gov/catalog/item/59f5ec7de4b063d5d307e78f,['Nathan Tarr'],Rob Adair,2008,2013,2017
59f5ec45e4b063d5d307e597,bSATHx,Sage Thrasher,Oreoscoptes montanus,doi:10.5066/F7GT5M5T,https://www.sciencebase.gov/catalog/item/59f5ec45e4b063d5d307e597,['Adam Radel'],Jeff Lonneker,2008,2013,2017
59f5ebc5e4b063d5d307e14f,bSAVSx,Savannah Sparrow,Passerculus sandwichensis,doi:10.5066/F7H1313H,https://www.sciencebase.gov/catalog/item/59f5ebc5e4b063d5d307e14f,"['Jeff Lonneker', 'Nathan Tarr']",Matt Rubino,2008,2013,2017
59f5ebf2e4b063d5d307e2c7,bSBAOx,Streak-backed Oriole,Icterus pustulatus,doi:10.5066/F7X34WMC,https://www.sciencebase.gov/catalog/item/59f5ebf2e4b063d5d307e2c7,['Adam Radel'],Jeff Lonneker,2008,2013,2017
59f5ec43e4b063d5d307e585,bSBDOx,Short-billed Dowitcher,Limnodromus griseus,doi:10.5066/F7CC0ZQT,https://www.sciencebase.gov/catalog/item/59f5ec43e4b063d5d307e585,"['Matthew Rubino', 'Robert Adair']",Nathan Tarr,2008,2013,2017
59f5ec46e4b063d5d307e5a3,bSBFLx,Sulphur-bellied Flycatcher,Myiodynastes luteiventris,doi:10.5066/F7J965HR,https://www.sciencebase.gov/catalog/item/59f5ec46e4b063d5d307e5a3,['Adam Radel'],Steve Williams,2008,2013,2017
59f5e26de4b063d5d307de8d,bSBORx,Spot-breasted Oriole,Icterus pectoralis,doi:10.5066/F74B309G,https://www.sciencebase.gov/catalog/item/59f5e26de4b063d5d307de8d,['Nathan Tarr'],Jeff Lonneker,2008,2013,2017
59f5ec59e4b063d5d307e65b,bSCORx,Scott's Oriole,Icterus parisorum,doi:10.5066/F7NZ86S0,https://www.sciencebase.gov/catalog/item/59f5ec59e4b063d5d307e65b,"['Matthew Rubino', 'Robert Adair']",Nathan Tarr,2008,2013,2017
59f5e299e4b063d5d307df8d,bSCQUx,Scaled Quail,Callipepla squamata,doi:10.5066/F7QJ7G94,https://www.sciencebase.gov/catalog/item/59f5e299e4b063d5d307df8d,['Robert Adair'],Jeff Lonneker,2008,2013,2017
59f5e20de4b063d5d307dc55,bSCTAx,Scarlet Tanager,Piranga olivacea,doi:10.5066/F7G44PC2,https://www.sciencebase.gov/catalog/item/59f5e20de4b063d5d307dc55,['Nathan Tarr'],Matt Rubino,2008,2013,2017
59f5ec3ae4b063d5d307e531,bSEOWx,Short-eared Owl,Asio flammeus,doi:10.5066/F75H7FDR,https://www.sciencebase.gov/catalog/item/59f5ec3ae4b063d5d307e531,"['Jeff Lonneker', 'Nathan Tarr', 'Thomas Laxson']",Matt Rubino,2008,2013,2017
59f5e1e8e4b063d5d307db83,bSEPLx,Semipalmated Plover,Charadrius semipalmatus,doi:10.5066/F79W0DH2,https://www.sciencebase.gov/catalog/item/59f5e1e8e4b063d5d307db83,['Nathan Tarr'],Rob Adair,2008,2013,2017
59f5ec6ae4b063d5d307e6df,bSESPx,Seaside Sparrow,Ammodramus maritimus,doi:10.5066/F7988614,https://www.sciencebase.gov/catalog/item/59f5ec6ae4b063d5d307e6df,['Nathan Tarr'],Jeff Lonneker,2008,2013,2017
59f5e238e4b063d5d307dd53,bSEWRx,Sedge Wren,Cistothorus platensis,doi:10.5066/F7GT5M68,https://www.sciencebase.gov/catalog/item/59f5e238e4b063d5d307dd53,['Nathan Tarr'],Jeff Lonneker,2008,2014,2017
59f5e1e6e4b063d5d307db75,bSHCOx,Shiny Cowbird,Molothrus bonariensis,doi:10.5066/F7WS8SC3,https://www.sciencebase.gov/catalog/item/59f5e1e6e4b063d5d307db75,['Adam Radel'],Jeff Lonneker,2008,2013,2017
59f5ec61e4b063d5d307e695,bSMLOx,Smith's Longspur,Calcarius pictus,doi:10.5066/F72Z14NF,https://www.sciencebase.gov/catalog/item/59f5ec61e4b063d5d307e695,['Nathan Tarr'],Jeff Lonneker,2008,2013,2017
59f5ebbce4b063d5d307e113,bSNBUx,Snow Bunting,Plectrophenax nivalis,doi:10.5066/F7Z60N5G,https://www.sciencebase.gov/catalog/item/59f5ebbce4b063d5d307e113,['Adam Radel'],Jeff Lonneker,2008,2013,2017
59f5e20ae4b063d5d307dc41,bSNEGx,Snowy Egret,Egretta thula,doi:10.5066/F7T72GDD,https://www.sciencebase.gov/catalog/item/59f5e20ae4b063d5d307dc41,"['Nathan Tarr', 'Thomas Laxson']",Matt Rubino,2008,2013,2017
59f5ec31e4b063d5d307e4e9,bSNGOx,Snow Goose,Chen caerulescens,doi:10.5066/F7TD9WF6,https://www.sciencebase.gov/catalog/item/59f5ec31e4b063d5d307e4e9,['Robert Adair'],Matt Rubino,2008,2013,2017
59f5ebe2e4b063d5d307e227,bSNKIx,Snail Kite,Rostrhamus sociabilis,doi:10.5066/F7639NRN,https://www.sciencebase.gov/catalog/item/59f5ebe2e4b063d5d307e227,['Adam Radel'],Jeff Lonneker,2008,2013,2017
59f5ebbce4b063d5d307e111,bSNOWx,Snowy Owl,Bubo scandiacus,doi:10.5066/F7MP52D6,https://www.sciencebase.gov/catalog/item/59f5ebbce4b063d5d307e111,['Adam Radel'],Jeff Lonneker,2008,2013,2017
59f5ebaee4b063d5d307e097,bSNPLn,Western Snowy Plover,Charadrius nivosus nivosus,doi:10.5066/F7HT2NF0,https://www.sciencebase.gov/catalog/item/59f5ebaee4b063d5d307e097,"['Jeff Lonneker', 'Nathan Tarr']",Matt Rubino,2008,2013,2017
59f5ec4fe4b063d5d307e5fd,bSNPLx,Snowy Plover,Charadrius nivosus,doi:10.5066/F7PG1QQ4,https://www.sciencebase.gov/catalog/item/59f5ec4fe4b063d5d307e5fd,"['Nathan Tarr', 'Robert Adair', 'Thomas Laxson']",Jeff Lonneker,2008,2013,2017
59f5e25be4b063d5d307de29,bSOGRx,Sooty Grouse,Dendragapus fuliginosus,doi:10.5066/F7K936K7,https://www.sciencebase.gov/catalog/item/59f5e25be4b063d5d307de29,['Adam Radel'],Jeff Lonneker,2008,2013,2017
59f5ec05e4b063d5d307e367,bSORAx,Sora,Porzana carolina,doi:10.5066/F7GX49PG,https://www.sciencebase.gov/catalog/item/59f5ec05e4b063d5d307e367,"['Jeff Lonneker', 'Nathan Tarr']",Matt Rubino,2008,2013,2017
59f5eba2e4b063d5d307e02f,bSOSAx,Solitary Sandpiper,Tringa solitaria,doi:10.5066/F76M35X0,https://www.sciencebase.gov/catalog/item/59f5eba2e4b063d5d307e02f,['Nathan Tarr'],Matt Rubino,2008,2013,2017
59f5ebdfe4b063d5d307e20f,bSOSPx,Song Sparrow,Melospiza melodia,doi:10.5066/F72V2F6P,https://www.sciencebase.gov/catalog/item/59f5ebdfe4b063d5d307e20f,['Adam Radel'],Rob Adair,2008,2013,2017
59f5ebb1e4b063d5d307e0b1,bSOTEx,Sooty Tern,Onychoprion fuscatus,doi:10.5066/F72B8X54,https://www.sciencebase.gov/catalog/item/59f5ebb1e4b063d5d307e0b1,['Nathan Tarr'],Rob Adair,2008,2013,2017
59f5e285e4b063d5d307df1d,bSPDOx,Spotted Dove,Streptopelia chinensis,doi:10.5066/F7Z31XQ9,https://www.sciencebase.gov/catalog/item/59f5e285e4b063d5d307df1d,['Thomas Laxson'],Jeff Lonneker,2008,2013,2017
59f5ec00e4b063d5d307e347,bSPGRx,Spruce Grouse,Falcipennis canadensis,doi:10.5066/F7FJ2FT2,https://www.sciencebase.gov/catalog/item/59f5ec00e4b063d5d307e347,['Adam Radel'],Jeff Lonneker,2008,2013,2017
59f5ec6ae4b063d5d307e6d5,bSPOWc,Northern Spotted Owl,Strix occidentalis caurina,doi:10.5066/F7NZ86Q3,https://www.sciencebase.gov/catalog/item/59f5ec6ae4b063d5d307e6d5,['Nathan Tarr'],Matt Rubino,2008,2013,2017
59f5e254e4b063d5d307ddfd,bSPOWl,Mexican Spotted Owl,Strix occidentalis lucida,doi:10.5066/F7319TVF,https://www.sciencebase.gov/catalog/item/59f5e254e4b063d5d307ddfd,['Nathan Tarr'],Steve Williams,2008,2014,2017
59f5e263e4b063d5d307de59,bSPOWo,California Spotted Owl,Strix occidentalis occidentalis,doi:10.5066/F79P30SR,https://www.sciencebase.gov/catalog/item/59f5e263e4b063d5d307de59,['Nathan Tarr'],Matt Rubino,2008,2013,2017
59f5ebd9e4b063d5d307e1e9,bSPOWx,Spotted Owl,Strix occidentalis,doi:10.5066/F75X282F,https://www.sciencebase.gov/catalog/item/59f5ebd9e4b063d5d307e1e9,"['Nathan Tarr', 'Thomas Laxson']",Jeff Lonneker,2008,2014,2017
59f5ebebe4b063d5d307e27d,bSPPIx,Sprague's Pipit,Anthus spragueii,doi:10.5066/F7ZS2VJH,https://www.sciencebase.gov/catalog/item/59f5ebebe4b063d5d307e27d,['Thomas Laxson'],Rob Adair,2008,2013,2017
59f5ebf7e4b063d5d307e2ef,bSPSAx,Spotted Sandpiper,Actitis macularius,doi:10.5066/F7QZ295H,https://www.sciencebase.gov/catalog/item/59f5ebf7e4b063d5d307e2ef,"['Jeff Lonneker', 'Nathan Tarr']",Matt Rubino,2008,2013,2017
59f5e24ae4b063d5d307ddc1,bSPTOx,Spotted Towhee,Pipilo maculatus,doi:10.5066/F79S1Q3R,https://www.sciencebase.gov/catalog/item/59f5e24ae4b063d5d307ddc1,"['Nathan Tarr', 'Robert Adair']",Matt Rubino,2008,2013,2017
59f5ec37e4b063d5d307e519,bSSHAx,Sharp-shinned Hawk,Accipiter striatus,doi:10.5066/F7T152R0,https://www.sciencebase.gov/catalog/item/59f5ec37e4b063d5d307e519,"['Jeff Lonneker', 'Nathan Tarr']",Matt Rubino,2008,2013,2017
59f5ebf6e4b063d5d307e2ed,bSSTSx,Saltmarsh Sharp-tailed Sparrow,Ammodramus caudacutus,doi:10.5066/F78G8JTB,https://www.sciencebase.gov/catalog/item/59f5ebf6e4b063d5d307e2ed,['Nathan Tarr'],Rob Adair,2008,2013,2017
59f5e22ee4b063d5d307dd1b,bSTFLx,Scissor-tailed Flycatcher,Tyrannus forficatus,doi:10.5066/F7QJ7GFX,https://www.sciencebase.gov/catalog/item/59f5e22ee4b063d5d307dd1b,['Nathan Tarr'],Rob Adair,2008,2013,2017
59f5e292e4b063d5d307df63,bSTGRa,Prairie Sharp-tailed Grouse,Tympanuchus phasianellus campestris,doi:10.5066/F7P26X73,https://www.sciencebase.gov/catalog/item/59f5e292e4b063d5d307df63,['Adam Radel'],Matt Rubino,2008,2013,2017
59f5eb9ee4b063d5d307dfff,bSTGRc,Columbian Sharp-tailed Grouse,Tympanuchus phasianellus columbianus,doi:10.5066/F7639NS3,https://www.sciencebase.gov/catalog/item/59f5eb9ee4b063d5d307dfff,['Nathan Tarr'],Matt Rubino,2008,2013,2017
59f5ec31e4b063d5d307e4ef,bSTGRj,Plains Sharp-tailed Grouse,Tympanuchus phasianellus jamesi,doi:10.5066/F72Z14M0,https://www.sciencebase.gov/catalog/item/59f5ec31e4b063d5d307e4ef,['Adam Radel'],Matt Rubino,2008,2013,2017
59f5ec12e4b063d5d307e3d1,bSTGRx,Sharp-tailed Grouse,Tympanuchus phasianellus,doi:10.5066/F7251HB1,https://www.sciencebase.gov/catalog/item/59f5ec12e4b063d5d307e3d1,"['Nathan Tarr', 'Robert Adair', 'Thomas Laxson']",Jeff Lonneker,2008,2013,2017
59f5ebf3e4b063d5d307e2d1,bSTHAx,Short-tailed Hawk,Buteo brachyurus,doi:10.5066/F7F76BMJ,https://www.sciencebase.gov/catalog/item/59f5ebf3e4b063d5d307e2d1,['Adam Radel'],Jeff Lonneker,2008,2013,2017
59f5ec10e4b063d5d307e3cb,bSTJAx,Steller's Jay,Cyanocitta stelleri,doi:10.5066/F78C9V9P,https://www.sciencebase.gov/catalog/item/59f5ec10e4b063d5d307e3cb,"['Matthew Rubino', 'Robert Adair']",Nathan Tarr,2008,2013,2017
59f5ec31e4b063d5d307e4ed,bSTKIx,Swallow-tailed Kite,Elanoides forficatus,doi:10.5066/F7TM797S,https://www.sciencebase.gov/catalog/item/59f5ec31e4b063d5d307e4ed,['Nathan Tarr'],Rob Adair,2008,2013,2017
59f5e1b7e4b063d5d307da85,bSTSAx,Stilt Sandpiper,Calidris himantopus,doi:10.5066/F73J3C0R,https://www.sciencebase.gov/catalog/item/59f5e1b7e4b063d5d307da85,['Nathan Tarr'],Matt Rubino,2008,2013,2017
59f5e20ae4b063d5d307dc43,bSURFx,Surfbird,Aphriza virgata,doi:10.5066/F74M93KB,https://www.sciencebase.gov/catalog/item/59f5e20ae4b063d5d307dc43,"['Robert Adair', 'Thomas Laxson']",Jeff Lonneker,2008,2013,2017
59f5ec1be4b063d5d307e433,bSUSCx,Surf Scoter,Melanitta perspicillata,doi:10.5066/F7HH6J44,https://www.sciencebase.gov/catalog/item/59f5ec1be4b063d5d307e433,['Nathan Tarr'],Rob Adair,2008,2013,2017
59f5e285e4b063d5d307df17,bSUTAx,Summer Tanager,Piranga rubra,doi:10.5066/F79G5KWT,https://www.sciencebase.gov/catalog/item/59f5e285e4b063d5d307df17,['Nathan Tarr'],Jeff Lonneker,2008,2013,2017
59f5e29ae4b063d5d307df8f,bSWHAx,Swainson's Hawk,Buteo swainsoni,doi:10.5066/F7736PW1,https://www.sciencebase.gov/catalog/item/59f5e29ae4b063d5d307df8f,"['Jeff Lonneker', 'Thomas Laxson']",Matt Rubino,2008,2013,2017
59f5e290e4b063d5d307df5d,bSWSPx,Swamp Sparrow,Melospiza georgiana,doi:10.5066/F73B5Z48,https://www.sciencebase.gov/catalog/item/59f5e290e4b063d5d307df5d,['Nathan Tarr'],Rob Adair,2008,2013,2017
59f5ec6be4b063d5d307e6e9,bSWTHx,Swainson's Thrush,Catharus ustulatus,doi:10.5066/F7JQ105F,https://www.sciencebase.gov/catalog/item/59f5ec6be4b063d5d307e6e9,"['Nathan Tarr', 'Robert Adair']",Jeff Lonneker,2008,2013,2017
59f5ebbce4b063d5d307e10f,bSWWAx,Swainson's Warbler,Limnothlypis swainsonii,doi:10.5066/F7JM28S5,https://www.sciencebase.gov/catalog/item/59f5ebbce4b063d5d307e10f,['Nathan Tarr'],Jeff Lonneker,2008,2013,2017
59f5ebaee4b063d5d307e099,bTACRx,Tamaulipas Crow,Corvus imparatus,doi:10.5066/F7DZ07G5,https://www.sciencebase.gov/catalog/item/59f5ebaee4b063d5d307e099,['Adam Radel'],Rob Adair,2008,2013,2017
59f5ebaee4b063d5d307e09b,bTBKIx,Thick-billed Kingbird,Tyrannus crassirostris,doi:10.5066/F70Z72D4,https://www.sciencebase.gov/catalog/item/59f5ebaee4b063d5d307e09b,['Adam Radel'],Jeff Lonneker,2008,2013,2017
59f5ebe3e4b063d5d307e235,bTBMUx,Thick-billed Murre,Uria lomvia,doi:10.5066/F7G44PDH,https://www.sciencebase.gov/catalog/item/59f5ebe3e4b063d5d307e235,"['Nathan Tarr', 'Robert Adair']",Matt Rubino,2008,2013,2017
59f5ec7be4b063d5d307e77d,bTEWAx,Tennessee Warbler,Vermivora peregrina,doi:10.5066/F78S4P2Q,https://www.sciencebase.gov/catalog/item/59f5ec7be4b063d5d307e77d,['Nathan Tarr'],Jeff Lonneker,2008,2013,2017
59f5e1b6e4b063d5d307da83,bTHGUx,Thayer's Gull,Larus thayeri,doi:10.5066/F7WM1CKF,https://www.sciencebase.gov/catalog/item/59f5e1b6e4b063d5d307da83,"['Matthew Rubino', 'Robert Adair']",Nathan Tarr,2008,2013,2017
59f5e2abe4b063d5d307dfe9,bTOSOx,Townsend's Solitaire,Myadestes townsendi,doi:10.5066/F7SQ8ZJS,https://www.sciencebase.gov/catalog/item/59f5e2abe4b063d5d307dfe9,"['Matthew Rubino', 'Robert Adair']",Nathan Tarr,2008,2013,2017
59f5ebfde4b063d5d307e329,bTOWAx,Townsend's Warbler,Dendroica townsendi,doi:10.5066/F7BG2N22,https://www.sciencebase.gov/catalog/item/59f5ebfde4b063d5d307e329,"['Matthew Rubino', 'Robert Adair']",Nathan Tarr,2008,2013,2017
59f5e24ae4b063d5d307ddc3,bTRBLx,Tricolored Blackbird,Agelaius tricolor,doi:10.5066/F7R210CF,https://www.sciencebase.gov/catalog/item/59f5e24ae4b063d5d307ddc3,['Adam Radel'],Steve Williams,2008,2013,2017
59f5ec69e4b063d5d307e6d3,bTRESx,Tree Swallow,Tachycineta bicolor,doi:10.5066/F7862FKX,https://www.sciencebase.gov/catalog/item/59f5ec69e4b063d5d307e6d3,"['Matthew Rubino', 'Nathan Tarr']",Nathan Tarr,2008,2013,2017
59f5ec5be4b063d5d307e66f,bTRHEx,Tricolored Heron,Egretta tricolor,doi:10.5066/F7513XB9,https://www.sciencebase.gov/catalog/item/59f5ec5be4b063d5d307e66f,['Nathan Tarr'],Rob Adair,2008,2013,2017
59f5ec3be4b063d5d307e533,bTRKIx,Tropical Kingbird,Tyrannus melancholicus,doi:10.5066/F7DJ5DTG,https://www.sciencebase.gov/catalog/item/59f5ec3be4b063d5d307e533,['Adam Radel'],Jeff Lonneker,2008,2013,2017
59f5e1bce4b063d5d307daa1,bTRPAx,Tropical Parula,Parula pitiayumi,doi:10.5066/F78051NX,https://www.sciencebase.gov/catalog/item/59f5e1bce4b063d5d307daa1,['Robert Adair'],Jeff Lonneker,2008,2013,2017
59f5ebdae4b063d5d307e1eb,bTRUSx,Trumpeter Swan,Cygnus buccinator,doi:10.5066/F76Q1WBB,https://www.sciencebase.gov/catalog/item/59f5ebdae4b063d5d307e1eb,['Matthew Rubino'],Jeff Lonneker,2008,2013,2017
59f5ebe3e4b063d5d307e237,bTUPUx,Tufted Puffin,Fratercula cirrhata,doi:10.5066/F7GB235N,https://www.sciencebase.gov/catalog/item/59f5ebe3e4b063d5d307e237,['Robert Adair'],Jeff Lonneker,2008,2013,2017
59f5ebd6e4b063d5d307e1d9,bTUTIx,Tufted Titmouse,Baeolophus bicolor,doi:10.5066/F7XW4HZ7,https://www.sciencebase.gov/catalog/item/59f5ebd6e4b063d5d307e1d9,['Nathan Tarr'],Matt Rubino,2008,2013,2017
59f5e25de4b063d5d307de39,bTUVUx,Turkey Vulture,Cathartes aura,doi:10.5066/F7PN94QV,https://www.sciencebase.gov/catalog/item/59f5e25de4b063d5d307de39,['Nathan Tarr'],Matt Rubino,2008,2013,2017
59f5eb9ee4b063d5d307dffd,bUPSAx,Upland Sandpiper,Bartramia longicauda,doi:10.5066/F72R3QTD,https://www.sciencebase.gov/catalog/item/59f5eb9ee4b063d5d307dffd,"['Matthew Rubino', 'Nathan Tarr']",Jeff Lonneker,2008,2013,2017
59f5e23fe4b063d5d307dd79,bVABUx,Varied Bunting,Passerina versicolor,doi:10.5066/F7JW8D0J,https://www.sciencebase.gov/catalog/item/59f5e23fe4b063d5d307dd79,['Robert Adair'],Jeff Lonneker,2008,2013,2017
