strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
180101100506,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400091101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101100503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600070303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101060301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400510303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300020604,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400100606,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400020403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600090101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400030907,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201040602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400070304,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703040601,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701040401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701010106,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102030203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500020607,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902041201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400510104,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300100605,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500050201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181001001602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400020201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101080701,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400010502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400011703,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400130502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003090304,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101070102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300071201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102070409,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600130203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600060202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003080108,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600040204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300040301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300090201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500040101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703010102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101040101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902062301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703030105,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400100701,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600060301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300122101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600060101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201160603,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701020103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101070301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300030302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300100205,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101050303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400011102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102111106,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702030602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102060702,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400110308,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500030305,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600040406,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600020504,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600060410,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201160302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300050304,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300010602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101030503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180200031202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600040206,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400080401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300120204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101040503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201160104,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102020303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400010901,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400080602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400030303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400061101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600050901,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600050601,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600020804,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051310,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181002020106,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201150402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201110201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400091203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300060805,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600100501,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201510303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003110901,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003070803,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400030205,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101040403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102070302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600130104,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400010802,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003070806,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500020101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201630607,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600070503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102040702,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102110705,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102111102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400061103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500010105,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600060103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102040906,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101040507,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051307,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600070108,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703020403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101051002,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201040601,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300050501,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101030406,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400510102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600100704,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102070104,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101080802,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400030101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300030902,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101080103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500050104,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101080407,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102020405,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300071003,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702030705,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703040204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902061101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102120202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102080303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400130204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902061401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201580205,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500020303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101080202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902080701,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902061003,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101100601,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181002030202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400010801,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201620304,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102111101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181002040804,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400070301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201150602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400030201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500040102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600100202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101100407,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201610402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500060202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600070201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180200050406,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101060405,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101100405,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701020202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902061405,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181002020103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400100607,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902060104,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300010601,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600050407,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902041103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703041103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703040202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902050402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101090206,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703040602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230605,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003080106,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102040902,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400010303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201550103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003080206,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300050903,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181002010202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101030202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201630403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101040206,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701020802,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703030203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600070505,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051309,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102120304,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500020909,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400090901,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600070601,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702030201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500020402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003070407,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201630501,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600040207,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600070103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230606,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400130803,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003080304,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101020302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500020203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201610301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101080910,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400080403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051110,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701060302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600010102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003090107,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201251002,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181001000402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101060404,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300121303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702031002,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102030310,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300100804,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702030101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600110101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703030502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600110202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400110106,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300050904,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703020503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201040806,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101020402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201510301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400510203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102120205,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003070300,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102120402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600010202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201040701,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701050105,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300040104,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300070203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003020403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400100601,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600100203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400011402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400061202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003110201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902061304,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702020308,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500050302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600040104,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702030508,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702030103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003020205,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180200040501,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540206,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101020202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181002020204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101030404,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101050402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201040703,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201620101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102111206,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703020401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102041001,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500020103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300090401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600080102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102110706,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201550302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102070201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400030701,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051004,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101040301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702030503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902061903,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702020303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300050503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500040601,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102040504,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600040201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702030606,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102040901,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400091003,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051507,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300020303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201620403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701060502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201520301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600020603,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300100504,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500050403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300120801,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600090103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102060204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300030203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102060102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300030105,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003020301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201630901,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
